cp,edge,serv,tx
estimate[0],estimate[1],estimate[2],estimate[3],estimate[4],estimate[5],estimate[6],estimate[7]
0:0,25,145.00,52
1:-14566.38,-10776.28,-7216.43,-4477.86,-2832.96,-1418.75,-1000.02,-6.40,-0.14
0:2,81,208.00,49
1:144.90,-991.71,-2128.42,-779.13,-1347.48,-672.83,-957.00,-6.14,-0.14
0:8,242,208.00,49
1:144.90,175.83,207.90,94.30,110.09,55.03,62.53,0.24,-0.14
0:7,216,52.00,0
1:144.90,175.83,207.90,94.30,110.09,55.03,62.53,0.24,-0.14
0:6,187,26.00,10
1:144.88,93.34,207.94,357.21,367.91,20.72,-20.66,38.42,25.69
0:5,160,64.00,11
1:144.82,115.49,208.08,304.67,316.83,53.59,25.59,37.92,23.97
0:1,52,129.00,55
1:145.07,114.57,208.08,316.05,325.68,60.39,28.09,39.60,25.82
0:0,25,212.00,169
1:147.90,124.18,209.48,291.96,300.87,59.97,30.66,35.88,21.49
0:1,53,119.00,70
1:177.90,130.89,207.52,320.49,322.71,61.40,26.40,40.69,27.00
0:1,52,112.00,68
1:177.14,126.20,206.77,333.47,335.91,61.64,25.00,42.70,29.34
0:1,53,174.00,48
1:176.49,122.19,206.13,344.56,347.19,61.86,23.81,44.42,31.34
0:1,53,241.00,49
1:178.33,133.58,207.95,313.23,315.33,61.26,27.19,39.56,25.69
0:1,53,170.00,67
1:181.47,152.96,211.04,259.94,261.14,60.24,32.95,31.31,16.07
0:0,26,142.00,118
1:181.89,155.56,211.46,252.80,253.87,60.10,33.72,30.20,14.78
0:0,25,63.00,52
1:169.40,154.88,212.65,234.52,238.35,59.37,36.20,27.20,11.32
0:0,25,134.00,47
1:144.04,153.50,215.06,197.42,206.85,57.89,41.23,21.11,4.31
0:0,25,233.00,78
1:142.10,153.39,215.25,194.58,204.44,57.78,41.62,20.64,3.77
0:0,25,121.00,50
1:156.77,154.19,213.85,216.03,222.65,58.63,38.71,24.16,7.83
0:0,25,156.00,83
1:151.79,153.92,214.33,208.75,216.47,58.34,39.69,22.97,6.45
0:0,25,173.00,58
1:152.30,153.95,214.28,209.50,217.11,58.37,39.59,23.09,6.59
0:0,25,208.00,99
1:154.55,154.07,214.06,212.78,219.90,58.50,39.15,23.63,7.21
0:0,25,116.00,68
1:159.79,154.35,213.57,220.45,226.40,58.81,38.11,24.89,8.66
0:0,25,243.00,162
1:155.88,154.14,213.94,214.72,221.54,58.58,38.89,23.95,7.58
0:0,25,189.00,90
1:163.02,154.53,213.26,225.17,230.41,59.00,37.47,25.66,9.55
0:0,25,106.00,68
1:164.99,154.64,213.07,228.04,232.85,59.11,37.08,26.14,10.10
0:0,25,126.00,91
1:160.83,154.41,213.47,221.96,227.69,58.87,37.90,25.14,8.95
0:0,25,90.00,56
1:158.54,154.29,213.69,218.61,224.84,58.74,38.36,24.59,8.31
0:0,25,126.00,56
1:154.31,154.06,214.09,212.41,219.58,58.49,39.20,23.57,7.14
0:0,25,116.00,51
1:152.66,153.97,214.24,210.00,217.54,58.39,39.53,23.18,6.69
0:0,25,73.00,55
1:150.65,153.86,214.44,207.06,215.03,58.28,39.93,22.69,6.13
0:0,25,83.00,53
1:146.60,153.64,214.82,201.14,210.01,58.04,40.73,21.72,5.01
0:0,25,126.00,52
1:143.45,153.47,215.12,196.53,206.10,57.86,41.35,20.96,4.14
0:0,25,229.00,117
1:142.63,153.42,215.20,195.33,205.07,57.81,41.52,20.77,3.91
0:0,25,83.00,54
1:146.52,153.63,214.83,201.02,209.91,58.04,40.74,21.70,4.99
0:0,25,74.00,51
1:143.78,153.48,215.09,197.01,206.50,57.88,41.29,21.04,4.23
0:0,25,240.00,124
1:140.89,153.33,215.37,192.79,202.92,57.71,41.86,20.35,3.44
0:0,25,182.00,50
1:144.83,153.54,214.99,198.54,207.81,57.94,41.08,21.29,4.52
0:0,25,136.00,53
1:146.25,153.62,214.86,200.62,209.57,58.02,40.80,21.63,4.91
0:0,25,67.00,50
1:145.87,153.60,214.89,200.06,209.10,58.00,40.87,21.54,4.81
0:0,26,143.00,51
1:143.07,153.45,215.16,195.97,205.62,57.83,41.43,20.87,4.04
0:0,25,169.00,69
1:143.07,153.45,215.16,195.97,205.62,57.83,41.43,20.87,4.04
0:0,26,167.00,50
1:143.93,153.49,215.08,197.22,206.69,57.88,41.26,21.08,4.27
0:0,25,142.00,85
1:144.67,153.53,215.01,198.30,207.60,57.93,41.11,21.25,4.48
0:0,25,191.00,54
1:144.58,153.53,215.01,198.18,207.50,57.92,41.13,21.23,4.45
0:0,25,103.00,50
1:145.98,153.60,214.88,200.23,209.24,58.00,40.85,21.57,4.84
0:0,25,161.00,47
1:144.72,153.54,215.00,198.39,207.67,57.93,41.10,21.27,4.49
0:0,25,117.00,70
1:145.19,153.56,214.96,199.06,208.25,57.96,41.01,21.38,4.62
0:0,25,138.00,52
1:144.41,153.52,215.03,197.92,207.28,57.91,41.16,21.19,4.41
0:0,25,114.00,48
1:144.24,153.51,215.05,197.67,207.07,57.90,41.20,21.15,4.36
0:0,25,163.00,83
1:143.44,153.47,215.12,196.51,206.08,57.86,41.36,20.96,4.14
0:0,25,198.00,76
1:143.94,153.49,215.08,197.24,206.70,57.88,41.26,21.08,4.28
0:0,26,122.00,54
1:145.29,153.57,214.95,199.21,208.37,57.96,40.99,21.40,4.65
0:0,25,170.00,93
1:144.72,153.53,215.00,198.38,207.67,57.93,41.10,21.27,4.49
0:0,25,132.00,55
1:145.32,153.57,214.94,199.26,208.41,57.96,40.98,21.41,4.66
0:0,25,123.00,58
1:145.01,153.55,214.97,198.80,208.03,57.95,41.04,21.34,4.57
0:0,25,108.00,59
1:144.51,153.52,215.02,198.08,207.41,57.92,41.14,21.22,4.43
0:0,25,79.00,51
1:143.71,153.48,215.10,196.89,206.41,57.87,41.30,21.02,4.21
0:0,25,199.00,54
1:142.30,153.40,215.23,194.84,204.67,57.79,41.58,20.69,3.82
0:0,25,170.00,48
1:143.51,153.47,215.12,196.60,206.16,57.86,41.34,20.97,4.16
0:0,25,112.00,57
1:144.06,153.50,215.07,197.40,206.84,57.89,41.23,21.11,4.31
0:0,25,66.00,56
1:143.40,153.46,215.13,196.45,206.03,57.85,41.36,20.95,4.13
0:0,25,148.00,63
1:141.86,153.38,215.27,194.20,204.12,57.76,41.67,20.58,3.70
0:0,25,118.00,55
1:141.98,153.39,215.26,194.37,204.26,57.77,41.65,20.61,3.73
0:0,25,113.00,57
1:141.52,153.36,215.31,193.70,203.69,57.74,41.74,20.50,3.61
0:0,25,67.00,54
1:140.99,153.33,215.36,192.91,203.03,57.71,41.84,20.37,3.46
0:0,25,113.00,50
1:139.62,153.26,215.49,190.92,201.33,57.63,42.11,20.04,3.08
0:0,25,148.00,73
1:139.14,153.23,215.53,190.21,200.73,57.60,42.21,19.93,2.95
0:0,25,158.00,71
1:139.30,153.24,215.52,190.44,200.93,57.61,42.18,19.96,2.99
0:0,25,139.00,48
1:139.62,153.26,215.49,190.92,201.33,57.63,42.11,20.04,3.08
0:0,25,103.00,55
1:139.61,153.26,215.49,190.90,201.32,57.63,42.12,20.04,3.08
0:0,25,97.00,56
1:138.99,153.22,215.55,190.00,200.55,57.60,42.24,19.89,2.91
0:0,26,197.00,50
1:138.29,153.19,215.61,188.98,199.69,57.56,42.38,19.72,2.72
0:0,25,92.00,54
1:139.25,153.24,215.52,190.38,200.88,57.61,42.19,19.95,2.98
0:0,25,129.00,56
1:138.49,153.20,215.59,189.27,199.93,57.57,42.34,19.77,2.77
0:0,26,168.00,58
1:138.34,153.19,215.61,189.05,199.75,57.56,42.37,19.74,2.73
0:0,26,84.00,53
1:138.81,153.21,215.57,189.72,200.32,57.59,42.28,19.85,2.86
0:0,25,223.00,86
1:137.97,153.17,215.65,188.49,199.28,57.54,42.44,19.64,2.62
0:0,26,110.00,45
1:139.25,153.24,215.52,190.37,200.87,57.61,42.19,19.95,2.98
0:0,25,141.00,107
1:138.81,153.21,215.56,189.74,200.33,57.59,42.27,19.85,2.86
0:0,25,168.00,54
1:138.85,153.22,215.56,189.78,200.37,57.59,42.27,19.86,2.87
0:0,25,169.00,90
1:139.27,153.24,215.52,190.40,200.89,57.61,42.18,19.96,2.98
0:0,25,82.00,50
1:139.69,153.26,215.48,191.02,201.42,57.64,42.10,20.06,3.10
0:0,25,114.00,50
1:138.88,153.22,215.56,189.83,200.41,57.59,42.26,19.86,2.88
0:0,25,77.00,55
1:138.54,153.20,215.59,189.33,199.98,57.57,42.33,19.78,2.78
0:0,25,254.00,122
1:137.69,153.15,215.67,188.10,198.94,57.52,42.50,19.58,2.55
0:0,25,126.00,53
1:139.26,153.24,215.52,190.39,200.89,57.61,42.19,19.96,2.98
0:0,25,96.00,51
1:139.09,153.23,215.54,190.13,200.67,57.60,42.22,19.91,2.93
0:0,25,149.00,51
1:138.52,153.20,215.59,189.31,199.96,57.57,42.33,19.78,2.78
0:0,25,208.00,77
1:138.66,153.21,215.58,189.50,200.13,57.58,42.31,19.81,2.81
0:0,25,186.00,54
1:139.54,153.25,215.50,190.80,201.23,57.63,42.13,20.02,3.06
0:0,25,385.00,241
1:140.13,153.29,215.44,191.66,201.96,57.66,42.01,20.16,3.22
0:0,25,914.00,834
1:143.18,153.45,215.15,196.12,205.75,57.84,41.41,20.90,4.07
0:0,25,66.00,53
1:152.68,153.97,214.24,210.01,217.54,58.39,39.52,23.18,6.69
0:0,25,75.00,62
1:151.62,153.91,214.35,208.47,216.23,58.33,39.73,22.92,6.40
0:0,25,72.00,54
1:150.70,153.86,214.43,207.12,215.09,58.28,39.92,22.70,6.14
0:0,25,66.00,53
1:149.77,153.81,214.52,205.75,213.93,58.22,40.10,22.48,5.88
0:0,25,204.00,150
1:148.78,153.76,214.62,204.31,212.71,58.17,40.30,22.24,5.61
0:0,25,66.00,54
1:149.42,153.79,214.55,205.25,213.50,58.20,40.17,22.39,5.79
0:0,25,68.00,57
1:148.47,153.74,214.65,203.85,212.31,58.15,40.36,22.16,5.53
0:0,25,70.00,54
1:147.55,153.69,214.73,202.52,211.18,58.09,40.54,21.95,5.27
0:0,25,138.00,75
1:146.68,153.64,214.82,201.24,210.10,58.04,40.71,21.74,5.03
0:0,25,65.00,50
1:146.59,153.64,214.82,201.10,209.98,58.04,40.73,21.71,5.01
0:0,25,214.00,56
1:145.69,153.59,214.91,199.80,208.87,57.99,40.91,21.50,4.76
0:0,25,171.00,56
1:146.43,153.63,214.84,200.88,209.79,58.03,40.76,21.68,4.96
0:0,25,215.00,60
1:146.70,153.64,214.81,201.26,210.12,58.04,40.71,21.74,5.04
0:0,25,175.00,60
1:147.42,153.68,214.75,202.32,211.02,58.09,40.57,21.91,5.24
0:0,25,165.00,54
1:147.71,153.70,214.72,202.75,211.38,58.10,40.51,21.98,5.32
0:0,25,162.00,51
1:147.89,153.71,214.70,203.01,211.60,58.11,40.47,22.03,5.37
0:0,26,234.00,82
1:148.04,153.71,214.69,203.22,211.78,58.12,40.45,22.06,5.41
0:0,25,165.00,52
1:148.91,153.76,214.60,204.50,212.87,58.17,40.27,22.27,5.65
0:0,25,166.00,55
1:149.07,153.77,214.59,204.74,213.07,58.18,40.24,22.31,5.69
0:0,25,167.00,53
1:149.24,153.78,214.57,204.99,213.28,58.19,40.21,22.35,5.74
0:0,25,177.00,58
1:149.42,153.79,214.56,205.24,213.49,58.20,40.17,22.39,5.79
0:0,25,233.00,112
1:149.69,153.80,214.53,205.64,213.83,58.22,40.12,22.46,5.86
0:0,25,208.00,53
1:150.50,153.85,214.45,206.82,214.83,58.27,39.96,22.65,6.09
0:0,25,211.00,55
1:151.05,153.88,214.40,207.63,215.52,58.30,39.85,22.78,6.24
0:0,25,270.00,95
1:151.62,153.91,214.35,208.46,216.23,58.33,39.74,22.92,6.40
0:0,25,196.00,72
1:152.73,153.97,214.24,210.09,217.61,58.40,39.51,23.19,6.70
0:0,25,169.00,57
1:153.14,153.99,214.20,210.68,218.11,58.42,39.43,23.29,6.82
0:0,25,173.00,61
1:153.28,154.00,214.19,210.89,218.29,58.43,39.40,23.32,6.86
0:0,25,211.00,57
1:153.46,154.01,214.17,211.16,218.52,58.44,39.37,23.36,6.91
0:0,26,208.00,56
1:153.98,154.04,214.12,211.92,219.16,58.47,39.27,23.49,7.05
0:0,25,250.00,93
1:154.47,154.06,214.07,212.63,219.77,58.50,39.17,23.61,7.18
0:0,25,264.00,146
1:155.32,154.11,213.99,213.88,220.82,58.55,39.00,23.81,7.42
0:0,25,168.00,53
1:156.28,154.16,213.90,215.28,222.02,58.60,38.81,24.04,7.69
0:0,26,177.00,61
1:156.38,154.17,213.89,215.43,222.14,58.61,38.79,24.07,7.71
0:0,26,342.00,183
1:156.56,154.18,213.87,215.69,222.37,58.62,38.75,24.11,7.76
0:0,25,255.00,140
1:158.16,154.26,213.72,218.03,224.35,58.71,38.44,24.49,8.20
0:0,25,255.00,22448
1:158.99,154.31,213.64,219.24,225.37,58.76,38.27,24.69,8.43
0:0,25,255.00,46609
1:159.80,154.35,213.57,220.42,226.38,58.81,38.11,24.89,8.66
0:0,25,200.00,74
1:160.60,154.40,213.49,221.59,227.37,58.86,37.95,25.08,8.88
0:0,25,530.00,222
1:160.92,154.41,213.46,222.07,227.78,58.87,37.89,25.16,8.97
0:0,26,575.00,450
1:163.97,154.58,213.17,226.53,231.56,59.05,37.29,25.89,9.81
0:0,25,575.00,4162
1:167.33,154.76,212.85,231.45,235.74,59.25,36.62,26.69,10.74
0:0,25,170.00,57
1:170.64,154.94,212.53,236.29,239.85,59.44,35.96,27.49,11.65
0:0,25,272.00,93
1:170.64,154.94,212.54,236.28,239.84,59.44,35.96,27.49,11.65
0:0,25,381.00,227
1:171.45,154.99,212.46,237.46,240.85,59.49,35.80,27.68,11.88
0:0,25,175.00,54
1:173.11,155.08,212.30,239.89,242.91,59.58,35.47,28.08,12.34
0:0,26,356.00,239
1:173.12,155.08,212.30,239.91,242.93,59.59,35.47,28.08,12.34
0:0,25,455.00,327
1:174.55,155.16,212.16,242.00,244.70,59.67,35.19,28.43,12.73
0:0,25,455.00,4190
1:176.72,155.27,211.96,245.17,247.39,59.79,34.76,28.95,13.33
0:0,25,172.00,55
1:178.86,155.39,211.75,248.30,250.05,59.92,34.33,29.46,13.92
0:0,26,217.00,57
1:178.80,155.39,211.76,248.22,249.98,59.92,34.34,29.45,13.91
0:0,26,221.00,57
1:179.09,155.40,211.73,248.65,250.34,59.93,34.29,29.52,13.99
0:0,25,190.00,59
1:179.41,155.42,211.70,249.11,250.73,59.95,34.22,29.59,14.08
0:0,25,243.00,124
1:179.49,155.42,211.69,249.22,250.83,59.96,34.21,29.61,14.10
0:0,25,171.00,57
1:179.96,155.45,211.65,249.91,251.41,59.98,34.11,29.72,14.23
0:0,25,261.00,100
1:179.89,155.45,211.65,249.81,251.33,59.98,34.13,29.71,14.21
0:0,26,265.00,145
1:180.48,155.48,211.60,250.68,252.07,60.01,34.01,29.85,14.37
0:0,26,196.00,67
1:181.09,155.51,211.54,251.57,252.82,60.05,33.89,30.00,14.54
0:0,25,170.00,57
1:181.20,155.52,211.53,251.73,252.96,60.06,33.87,30.02,14.57
0:0,25,253.00,98
1:181.12,155.51,211.54,251.61,252.86,60.05,33.88,30.00,14.55
0:0,25,298.00,137
1:181.63,155.54,211.49,252.36,253.49,60.08,33.78,30.13,14.69
0:0,25,198.00,59
1:182.45,155.58,211.41,253.55,254.51,60.13,33.62,30.32,14.92
0:0,25,176.00,58
1:182.56,155.59,211.40,253.71,254.64,60.14,33.60,30.35,14.95
0:0,25,216.00,60
1:182.51,155.59,211.40,253.64,254.58,60.13,33.61,30.34,14.93
0:0,25,172.00,57
1:182.74,155.60,211.38,253.98,254.87,60.15,33.56,30.39,15.00
0:0,25,227.00,72
1:182.67,155.60,211.39,253.87,254.78,60.14,33.58,30.38,14.98
0:0,25,219.00,54
1:182.97,155.61,211.36,254.31,255.15,60.16,33.52,30.45,15.06
0:0,25,170.00,54
1:183.21,155.63,211.34,254.67,255.46,60.17,33.47,30.51,15.13
0:0,25,179.00,55
1:183.12,155.62,211.35,254.54,255.35,60.17,33.49,30.49,15.10
0:0,25,170.00,56
1:183.10,155.62,211.35,254.50,255.31,60.17,33.49,30.48,15.10
0:0,25,217.00,62
1:183.01,155.61,211.36,254.37,255.20,60.16,33.51,30.46,15.07
0:0,26,179.00,64
1:183.23,155.63,211.34,254.70,255.48,60.17,33.46,30.51,15.13
0:1,52,167.00,55
1:183.21,155.63,211.34,254.66,255.45,60.17,33.47,30.50,15.13
0:1,52,196.00,56
1:183.21,157.12,211.60,250.17,250.94,60.08,33.97,29.81,14.31
0:0,25,190.00,65
1:183.22,161.64,212.40,236.58,237.29,59.80,35.46,27.69,11.85
0:0,25,192.00,67
1:183.26,161.64,212.40,236.64,237.35,59.80,35.45,27.70,11.86
0:0,26,183.00,53
1:183.32,161.64,212.39,236.73,237.42,59.80,35.44,27.71,11.88
0:0,25,267.00,89
1:183.32,161.64,212.39,236.72,237.42,59.80,35.44,27.71,11.88
0:0,25,233.00,114
1:183.85,161.66,212.34,237.52,238.10,59.83,35.34,27.84,12.03
0:0,25,206.00,75
1:184.16,161.68,212.31,237.99,238.50,59.85,35.27,27.92,12.12
0:0,25,207.00,76
1:184.30,161.68,212.29,238.19,238.67,59.86,35.24,27.95,12.16
0:0,25,242.00,64
1:184.44,161.69,212.28,238.41,238.85,59.87,35.22,27.99,12.20
0:0,25,252.00,124
1:184.80,161.70,212.25,238.94,239.31,59.89,35.14,28.08,12.30
0:0,25,171.00,59
1:185.21,161.72,212.21,239.56,239.84,59.92,35.06,28.18,12.41
0:0,25,254.00,95
1:185.12,161.72,212.21,239.43,239.73,59.91,35.08,28.16,12.39
0:0,25,295.00,140
1:185.54,161.73,212.17,240.06,240.27,59.93,34.99,28.26,12.51
0:0,25,181.00,49
1:186.21,161.76,212.11,241.06,241.12,59.97,34.86,28.42,12.70
0:0,25,211.00,57
1:186.17,161.76,212.11,241.01,241.08,59.97,34.86,28.42,12.69
0:0,25,175.00,56
1:186.32,161.77,212.10,241.23,241.27,59.98,34.83,28.45,12.73
0:0,25,246.00,65
1:186.26,161.76,212.10,241.13,241.18,59.98,34.85,28.44,12.71
0:0,26,238.00,119
1:186.61,161.78,212.07,241.66,241.63,60.00,34.78,28.52,12.81
0:0,25,210.00,76
1:186.91,161.79,212.04,242.12,242.02,60.02,34.72,28.60,12.90
0:0,25,220.00,59
1:187.05,161.80,212.03,242.32,242.19,60.02,34.69,28.63,12.93
0:0,25,302.00,143
1:187.24,161.81,212.01,242.60,242.43,60.03,34.65,28.68,12.99
0:0,25,302.00,133
1:187.90,161.83,211.94,243.60,243.28,60.07,34.51,28.84,13.18
0:0,25,172.00,53
1:188.55,161.86,211.88,244.58,244.12,60.11,34.38,29.00,13.36
0:0,25,238.00,50
1:188.46,161.86,211.89,244.44,244.00,60.11,34.40,28.98,13.33
0:0,25,170.00,49
1:188.74,161.87,211.86,244.86,244.36,60.12,34.34,29.05,13.41
0:0,25,181.00,56
1:188.64,161.86,211.87,244.70,244.22,60.12,34.37,29.02,13.38
0:0,25,224.00,58
1:188.59,161.86,211.88,244.64,244.17,60.11,34.37,29.01,13.37
0:0,25,180.00,59
1:188.79,161.87,211.86,244.94,244.42,60.13,34.33,29.06,13.43
0:0,25,175.00,56
1:188.74,161.87,211.86,244.86,244.36,60.12,34.34,29.05,13.41
0:0,25,212.00,60
1:188.67,161.86,211.87,244.75,244.26,60.12,34.36,29.03,13.39
0:0,25,172.00,57
1:188.79,161.87,211.86,244.94,244.43,60.13,34.33,29.06,13.43
0:0,26,212.00,56
1:188.70,161.87,211.87,244.80,244.31,60.12,34.35,29.04,13.40
0:1,52,216.00,58
1:188.83,161.87,211.85,244.99,244.47,60.13,34.33,29.07,13.44
0:0,25,220.00,60
1:188.84,167.51,212.85,228.03,227.44,59.78,36.20,26.43,10.36
0:0,25,231.00,98
1:189.01,167.51,212.83,228.28,227.66,59.79,36.16,26.47,10.41
0:0,25,167.00,52
1:189.23,167.52,212.81,228.62,227.95,59.80,36.12,26.53,10.48
0:0,25,162.00,53
1:189.11,167.52,212.82,228.44,227.79,59.79,36.14,26.50,10.44
0:0,25,318.00,55
1:188.97,167.51,212.84,228.22,227.61,59.78,36.17,26.46,10.40
0:0,25,341.00,114
1:189.65,167.54,212.77,229.26,228.49,59.82,36.03,26.63,10.60
0:0,26,281.00,67
1:190.45,167.57,212.69,230.46,229.52,59.87,35.87,26.83,10.82
0:0,25,290.00,69
1:190.92,167.59,212.64,231.18,230.13,59.90,35.77,26.94,10.96
0:0,25,296.00,69
1:191.44,167.60,212.59,231.96,230.80,59.93,35.67,27.07,11.11
0:0,25,290.00,67
1:191.98,167.62,212.54,232.78,231.50,59.96,35.56,27.21,11.26
0:0,25,305.00,80
1:192.48,167.64,212.49,233.54,232.15,59.99,35.45,27.33,11.40
0:0,25,302.00,74
1:193.06,167.66,212.43,234.41,232.90,60.03,35.34,27.47,11.57
0:0,25,294.00,68
1:193.61,167.69,212.38,235.26,233.61,60.06,35.22,27.61,11.73
0:0,25,262.00,50
1:194.12,167.70,212.33,236.03,234.27,60.09,35.12,27.74,11.87
0:0,25,274.00,58
1:194.47,167.72,212.30,236.54,234.71,60.11,35.05,27.82,11.97
0:1,52,324.00,58
1:194.86,167.73,212.26,237.15,235.23,60.13,34.97,27.92,12.09
0:4,133,306.00,19
1:194.89,182.47,214.86,192.76,190.67,59.21,39.86,21.01,4.04
0:0,25,360.00,96
1:195.01,177.46,249.23,286.20,288.33,69.29,36.55,29.91,14.64
0:0,25,274.00,53
1:195.83,177.53,248.82,286.59,288.49,69.24,36.42,30.03,14.77
0:0,25,281.00,68
1:196.22,177.57,248.63,286.77,288.57,69.22,36.35,30.09,14.84
0:0,25,346.00,88
1:196.64,177.61,248.43,286.96,288.65,69.20,36.28,30.15,14.91
0:0,25,280.00,55
1:197.37,177.67,248.07,287.31,288.80,69.16,36.16,30.26,15.03
0:0,25,316.00,56
1:197.77,177.71,247.87,287.50,288.88,69.14,36.09,30.32,15.10
0:6,187,281.00,9
1:198.35,177.76,247.59,287.76,288.99,69.11,35.99,30.41,15.20
0:0,25,355.00,110
1:198.23,181.21,242.64,251.44,284.72,112.70,131.87,50.01,35.39
0:0,26,267.00,50
1:198.99,181.28,242.27,251.78,284.87,112.68,131.79,50.13,35.52
0:0,26,271.00,58
1:199.31,181.31,242.10,251.93,284.93,112.67,131.76,50.19,35.58
0:0,25,476.00,202
1:199.66,181.34,241.93,252.08,285.00,112.66,131.72,50.24,35.65
0:0,25,318.00,52
1:200.98,181.46,241.29,252.66,285.26,112.63,131.59,50.46,35.89
0:0,25,268.00,56
1:201.53,181.52,241.01,252.91,285.37,112.62,131.53,50.55,35.99
0:0,25,285.00,58
1:201.85,181.54,240.86,253.05,285.43,112.61,131.50,50.60,36.04
0:0,25,277.00,61
1:202.24,181.58,240.67,253.22,285.51,112.60,131.46,50.66,36.12
0:0,25,337.00,49
1:202.59,181.61,240.49,253.38,285.57,112.59,131.42,50.72,36.18
0:0,26,287.00,63
1:203.22,181.67,240.19,253.66,285.70,112.57,131.36,50.82,36.29
0:0,25,319.00,56
1:203.61,181.71,239.99,253.83,285.77,112.56,131.32,50.88,36.36
0:0,25,277.00,53
1:204.14,181.76,239.73,254.06,285.88,112.55,131.26,50.97,36.46
0:0,25,311.00,52
1:204.47,181.79,239.57,254.21,285.94,112.54,131.23,51.02,36.52
0:0,26,281.00,64
1:204.96,181.83,239.33,254.43,286.04,112.53,131.18,51.10,36.61
0:0,25,274.00,57
1:205.31,181.87,239.16,254.58,286.11,112.52,131.14,51.16,36.67
0:0,25,271.00,58
1:205.62,181.90,239.00,254.72,286.17,112.51,131.11,51.21,36.73
0:0,25,275.00,59
1:205.91,181.92,238.86,254.85,286.23,112.51,131.08,51.26,36.78
0:0,26,318.00,53
1:206.22,181.95,238.71,254.99,286.29,112.50,131.05,51.31,36.84
0:0,26,299.00,88
1:206.72,182.00,238.46,255.21,286.39,112.49,131.00,51.39,36.93
0:0,25,304.00,79
1:207.14,182.04,238.26,255.39,286.47,112.48,130.96,51.46,37.01
0:0,25,352.00,85
1:207.57,182.08,238.05,255.58,286.55,112.47,130.91,51.53,37.08
0:0,25,271.00,59
1:208.20,182.14,237.73,255.87,286.68,112.45,130.85,51.63,37.20
0:0,25,280.00,60
1:208.48,182.16,237.60,255.99,286.73,112.44,130.82,51.68,37.25
0:0,25,286.00,73
1:208.79,182.19,237.44,256.13,286.79,112.44,130.79,51.73,37.31
0:0,25,344.00,76
1:209.13,182.22,237.28,256.28,286.86,112.43,130.75,51.78,37.37
0:1,53,268.00,56
1:209.71,182.28,236.99,256.53,286.97,112.41,130.69,51.88,37.47
0:0,25,268.00,4245
1:209.75,188.74,245.09,252.61,283.55,113.60,131.81,49.97,35.32
0:0,25,271.00,60
1:210.00,188.76,244.97,252.73,283.60,113.59,131.78,50.01,35.37
0:0,25,320.00,64
1:210.26,188.79,244.83,252.84,283.66,113.59,131.75,50.06,35.42
0:0,26,312.00,53
1:210.73,188.83,244.60,253.05,283.75,113.57,131.71,50.13,35.50
0:0,25,273.00,57
1:211.16,188.86,244.38,253.25,283.84,113.56,131.66,50.20,35.58
0:0,26,275.00,57
1:211.42,188.89,244.25,253.37,283.89,113.55,131.63,50.25,35.63
0:0,25,392.00,152
1:211.69,188.91,244.12,253.49,283.94,113.55,131.61,50.29,35.68
0:0,25,274.00,52
1:212.45,188.97,243.74,253.83,284.10,113.53,131.53,50.42,35.82
0:0,25,274.00,59
1:212.71,189.00,243.61,253.94,284.15,113.52,131.50,50.46,35.87
0:0,25,312.00,53
1:212.97,189.02,243.48,254.06,284.20,113.51,131.47,50.50,35.91
0:0,26,317.00,58
1:213.38,189.05,243.27,254.24,284.28,113.50,131.43,50.57,35.99
0:0,25,272.00,57
1:213.81,189.09,243.06,254.43,284.37,113.49,131.39,50.64,36.07
0:0,25,272.00,10373
1:214.05,189.11,242.94,254.54,284.41,113.49,131.36,50.68,36.11
0:0,25,277.00,55
1:214.28,189.13,242.82,254.65,284.46,113.48,131.34,50.72,36.16
0:0,25,268.00,55
1:214.54,189.15,242.69,254.76,284.51,113.47,131.31,50.76,36.20
0:0,25,278.00,64
1:214.76,189.17,242.58,254.86,284.56,113.47,131.29,50.80,36.24
0:0,25,271.00,62
1:215.02,189.19,242.45,254.97,284.61,113.46,131.26,50.84,36.29
0:0,25,273.00,55
1:215.24,189.21,242.34,255.07,284.65,113.46,131.24,50.88,36.33
0:0,25,268.00,56
1:215.47,189.23,242.22,255.18,284.70,113.45,131.21,50.92,36.38
0:0,25,526.00,294
1:215.68,189.25,242.12,255.27,284.74,113.44,131.19,50.95,36.41
0:0,25,526.00,22334
